number;letter;file type;conforms?;validation result
	Focus Node: <http://example.com/Student/10/Venus>
	Result Path: ex:description
Constraint Violation in HasValueConstraintComponent (http://www.w3.org/ns/shacl#HasValueConstraintComponent):
	Severity: sh:Violation
	Source Shape: [ sh:hasValue Literal(""Bad Student"") ; sh:path ex:description ]
	Focus Node: <http://example.com/BadStudent>
	Result Path: ex:description
Constraint Violation in HasValueConstraintComponent (http://www.w3.org/ns/shacl#HasValueConstraintComponent):
	Severity: sh:Violation
	Source Shape: [ sh:hasValue Literal(""Bad Student"") ; sh:path ex:description ]
	Focus Node: <http://example.com/Student/10/Venus>
	Result Path: ex:description
Constraint Violation in HasValueConstraintComponent (http://www.w3.org/ns/shacl#HasValueConstraintComponent):
	Severity: sh:Violation
	Source Shape: [ sh:hasValue Literal(""Bad Student"") ; sh:path ex:description ]
	Focus Node: <http://example.com/BadStudent>
	Result Path: ex:description
Constraint Violation in HasValueConstraintComponent (http://www.w3.org/ns/shacl#HasValueConstraintComponent):
	Severity: sh:Violation
	Source Shape: [ sh:hasValue Literal(""Bad Student"") ; sh:path ex:description ]
	Focus Node: <http://example.com/Student/10/Venus>
	Result Path: ex:description
Constraint Violation in HasValueConstraintComponent (http://www.w3.org/ns/shacl#HasValueConstraintComponent):
	Severity: sh:Violation
	Source Shape: [ sh:hasValue Literal(""Bad Student"") ; sh:path ex:description ]
	Focus Node: <http://example.com/BadStudent>
	Result Path: ex:description
Constraint Violation in HasValueConstraintComponent (http://www.w3.org/ns/shacl#HasValueConstraintComponent):
	Severity: sh:Violation
	Source Shape: [ sh:hasValue Literal(""Bad Student"") ; sh:path ex:description ]
	Focus Node: <http://example.com/Student/10/Venus>
	Result Path: ex:description
Constraint Violation in HasValueConstraintComponent (http://www.w3.org/ns/shacl#HasValueConstraintComponent):
	Severity: sh:Violation
	Source Shape: [ sh:hasValue Literal(""Bad Student"") ; sh:path ex:description ]
	Focus Node: <http://example.com/BadStudent>
	Result Path: ex:description
Constraint Violation in HasValueConstraintComponent (http://www.w3.org/ns/shacl#HasValueConstraintComponent):
	Severity: sh:Violation
	Source Shape: [ sh:hasValue Literal(""Bad Student"") ; sh:path ex:description ]
	Focus Node: <http://example.com/Student/10/Venus>
	Result Path: ex:description
Constraint Violation in HasValueConstraintComponent (http://www.w3.org/ns/shacl#HasValueConstraintComponent):
	Severity: sh:Violation
	Source Shape: [ sh:hasValue Literal(""Bad Student"") ; sh:path ex:description ]
	Focus Node: <http://example.com/BadStudent>
	Result Path: ex:description
Constraint Violation in HasValueConstraintComponent (http://www.w3.org/ns/shacl#HasValueConstraintComponent):
	Severity: sh:Violation
	Source Shape: [ sh:hasValue Literal(""Bad Student"") ; sh:path ex:description ]
	Focus Node: <http://example.com/Student/10/Venus>
	Result Path: ex:description
Constraint Violation in HasValueConstraintComponent (http://www.w3.org/ns/shacl#HasValueConstraintComponent):
	Severity: sh:Violation
	Source Shape: [ sh:hasValue Literal(""Bad Student"") ; sh:path ex:description ]
	Focus Node: <http://example.com/BadStudent>
	Result Path: ex:description
Constraint Violation in HasValueConstraintComponent (http://www.w3.org/ns/shacl#HasValueConstraintComponent):
	Severity: sh:Violation
	Source Shape: [ sh:hasValue Literal(""Bad Student"") ; sh:path ex:description ]
	Focus Node: <http://example.com/Student/10/Venus>
	Result Path: ex:description
Constraint Violation in HasValueConstraintComponent (http://www.w3.org/ns/shacl#HasValueConstraintComponent):
	Severity: sh:Violation
	Source Shape: [ sh:hasValue Literal(""Bad Student"") ; sh:path ex:description ]
	Focus Node: <http://example.com/BadStudent>
	Result Path: ex:description
Constraint Violation in HasValueConstraintComponent (http://www.w3.org/ns/shacl#HasValueConstraintComponent):
	Severity: sh:Violation
	Source Shape: [ sh:hasValue Literal(""Bad Student"") ; sh:path ex:description ]
	Focus Node: <http://example.com/Student/10/Venus>
	Result Path: ex:description
Constraint Violation in HasValueConstraintComponent (http://www.w3.org/ns/shacl#HasValueConstraintComponent):
	Severity: sh:Violation
	Source Shape: [ sh:hasValue Literal(""Bad Student"") ; sh:path ex:description ]
	Focus Node: <http://example.com/BadStudent>
	Result Path: ex:description
Constraint Violation in HasValueConstraintComponent (http://www.w3.org/ns/shacl#HasValueConstraintComponent):
	Severity: sh:Violation
	Source Shape: [ sh:hasValue Literal(""Bad Student"") ; sh:path ex:description ]
	Focus Node: <http://example.com/Student/10/Venus>
	Result Path: ex:description
Constraint Violation in HasValueConstraintComponent (http://www.w3.org/ns/shacl#HasValueConstraintComponent):
	Severity: sh:Violation
	Source Shape: [ sh:hasValue Literal(""Bad Student"") ; sh:path ex:description ]
	Focus Node: <http://example.com/BadStudent>
	Result Path: ex:description
Constraint Violation in HasValueConstraintComponent (http://www.w3.org/ns/shacl#HasValueConstraintComponent):
	Severity: sh:Violation
	Source Shape: [ sh:hasValue Literal(""Bad Student"") ; sh:path ex:description ]
	Focus Node: <http://example.com/Student/10/Venus>
	Result Path: ex:description
Constraint Violation in HasValueConstraintComponent (http://www.w3.org/ns/shacl#HasValueConstraintComponent):
	Severity: sh:Violation
	Source Shape: [ sh:hasValue Literal(""Bad Student"") ; sh:path ex:description ]
	Focus Node: <http://example.com/BadStudent>
	Result Path: ex:description
Constraint Violation in HasValueConstraintComponent (http://www.w3.org/ns/shacl#HasValueConstraintComponent):
	Severity: sh:Violation
	Source Shape: [ sh:hasValue Literal(""Bad Student"") ; sh:path ex:description ]
	Focus Node: <http://example.com/Student/10/Venus>
	Result Path: ex:description
Constraint Violation in HasValueConstraintComponent (http://www.w3.org/ns/shacl#HasValueConstraintComponent):
	Severity: sh:Violation
